road,km,type,model_type,name,length,condition,lat,lon,intersec_to,id
N1,449.5695,link,link,link,257.0,,20.9560194276015,92.25509195589984,,1196
N1,449.7,RCC Girder Bridge,bridge,Jadimura bridge,7.5,A,20.9549388422619,92.2555312529762,,1197
N1,450.073,link,link,link,724.0,,20.952041987266398,92.256976070512,,1198
N1,450.446,RCC Girder Bridge,bridge,DOMDO MIA BRIDGE,37.2,C,20.9491451322709,92.2584208880478,,1199
N1,450.52250000000004,link,link,link,134.0,,20.9486494096137,92.2588421081543,,1200
N1,450.599,Box Culvert,bridge,DONDO MIA BOX CULVERT,1.5,A,20.9481536869565,92.2592633282608,,1201
N1,450.679,link,link,link,158.0,,20.94762423969035,92.25952581791825,,1202
N1,450.759,Slab Culvert,bridge,DONDO MIA BOX CULVERT,2.7,A,20.9470947924242,92.2597883075757,,1203
N1,450.851,link,link,link,182.0,,20.94647279246875,92.26006080378785,,1204
N1,450.943,Box Culvert,bridge,DOMMO MIA BOX CULVERT,1.2,A,20.9458507925133,92.2603333,,1205
N1,451.1355,link,link,link,365.0,,20.9443196576928,92.260465056117,,1206
N1,451.328,RCC Girder Bridge,bridge,Dhando Mia Bridge,38.0,C,20.9427885228723,92.260596812234,,1207
N1,451.65599999999995,link,link,link,612.0,,20.940046891436147,92.26148589111699,,1208
N1,451.984,RCC Girder Bridge,bridge,DONDO MIA CHAK POST BRIDGE,51.0,B,20.93730526,92.26237497,,1209
N1,452.2725,link,link,link,545.0,,20.93486564597935,92.262994185,,1210
N1,452.561,RCC Girder Bridge,bridge,DOMDO MIA BRIDGE,13.5,B,20.9324260319587,92.2636134,,1211
N1,452.5925,link,link,link,50.0,,20.93215090219065,92.26366301249999,,1212
N1,452.624,RCC Girder Bridge,bridge,DOMDO MIA,13.5,B,20.9318757724226,92.263712625,,1213
N1,452.7085,link,link,link,161.0,,20.931137725901998,92.26384571249994,,1214
N1,452.793,Slab Culvert,bridge,DONDOMIA,2.7,A,20.9303996793814,92.2639787999999,,1215
N1,452.92150000000004,link,link,link,238.0,,20.9292685334407,92.26413999843746,,1216
N1,453.05,RCC Girder Bridge,bridge,DONOMIA,34.8,C,20.9281373875,92.264301196875,,1217
N1,453.211,link,link,link,303.0,,20.92676320779195,92.26462317770255,,1218
N1,453.372,Slab Culvert,bridge,DONMIA,2.7,D,20.9253890280839,92.2649451585301,,1219
N1,453.661,link,link,link,558.0,,20.9231583368721,92.2661989832273,,1220
N1,453.95,RCC Girder Bridge,bridge,Karumtoli Bridge,37.6,C,20.9209276456603,92.2674528079245,,1221
N1,454.0845,link,link,link,250.0,,20.9199079228301,92.26808022896225,,1222
N1,454.219,Box Culvert,bridge,KARUNTON BOX CULVERT,1.2,A,20.9188881999999,92.26870765,,1223
N1,454.2745,link,link,link,107.0,,20.91844216999995,92.26890427214285,,1224
N1,454.33,RCC Girder Bridge,bridge,KARUM TOLI SHOTHA (1,6.0,A,20.91799614,92.2691008942857,,1225
N1,454.414,link,link,link,162.0,,20.917351319019602,92.26947901871145,,1226
N1,454.498,RCC Girder Bridge,bridge,Sholo Bandar Teknaf Bridge,6.0,C,20.9167064980392,92.2698571431372,,1227
N1,454.5855,link,link,link,171.0,,20.91603861022645,92.27029055691341,,1228
N1,454.673,Box Culvert,bridge,KAKUM TOLI CHACK BOX CULVERT,1.2,B,20.9153707224137,92.2707239706896,,1229
N1,454.721,link,link,link,94.0,,20.91500290172405,92.27096533620684,,1230
N1,454.769,Slab Culvert,bridge,KARUMTOLI (3BOX CULVERT,2.8,A,20.9146350810344,92.2712067017241,,1231
N1,454.9155,link,link,link,274.0,,20.913655118483298,92.271963911879,,1232
N1,455.062,RCC Girder Bridge,bridge,KARUMTOLI,34.3,B,20.9126751559322,92.2727211220339,,1233
N1,455.134,link,link,link,126.0,,20.91214972729345,92.27303176146535,,1234
N1,455.206,Slab Culvert,bridge,KARUM TOLI BOX CULVERT,1.3,A,20.9116242986547,92.2733424008968,,1235
N1,455.286,link,link,link,148.0,,20.9110263973094,92.27374100179364,,1236
N1,455.366,RCC Girder Bridge,bridge,KARUMTOLI BRIDGE,23.7,C,20.9104284959641,92.2741396026905,,1237
N1,455.4065,link,link,link,64.0,,20.91012580840805,92.27434139439455,,1238
N1,455.447,RCC Girder Bridge,bridge,KARUM TOLI RCC GIDER BRIDGE,10.6,A,20.909823120852,92.2745431860986,,1239
N1,455.4715,link,link,link,38.0,,20.909640013565,92.27466525762324,,1240
N1,455.496,RCC Girder Bridge,bridge,Polashir Bridge,10.6,A,20.909456906278,92.2747873291479,,1241
N1,455.592,link,link,link,172.0,,20.9087445170045,92.275238957221,,1242
N1,455.688,RCC Girder Bridge,bridge,Baroy toli (1 Bridge,29.3,C,20.908032127731,92.2756905852941,,1243
N1,455.7265,link,link,link,61.0,,20.907740045378098,92.2758748191176,,1244
N1,455.765,Slab Culvert,bridge,BORY TOLI SLAB CULVERT,2.8,A,20.9074479630252,92.2760590529411,,1245
N1,455.87,link,link,link,207.0,,20.9067125554963,92.2765723057388,,1246
N1,455.975,Slab Culvert,bridge,BORYTOLI SLAB CULVERT,2.8,A,20.9059771479674,92.2770855585365,,1247
N1,456.0195,link,link,link,86.0,,20.90564114247685,92.27732972721344,,1248
N1,456.064,Slab Culvert,bridge,BARITOLI BOX CULVERT,2.8,A,20.9053051369863,92.2775738958904,,1249
N1,456.11400000000003,link,link,link,90.0,,20.90493849607045,92.27782536701736,,1250
N1,456.164,RCC Girder Bridge,bridge,BAROY TOLI RCC GIDER BRIDGE,17.5,C,20.9045718551546,92.2780768381443,,1251
N1,456.2255,link,link,link,110.0,,20.90413155953605,92.27838503556694,,1252
N1,456.287,RCC Girder Bridge,bridge,BAROY TOLI RCC GIDER BRIDGE,8.3,C,20.9036912639175,92.2786932329896,,1253
N1,456.323,link,link,link,65.0,,20.90344701885195,92.278868945621,,1254
N1,456.359,RCC Girder Bridge,bridge,BARIY TOLI RCC GIDER BRIDGE,6.1,B,20.9032027737864,92.2790446582524,,1255
N1,456.45399999999995,link,link,link,175.0,,20.902543853291903,92.2794591239815,,1256
N1,456.549,RCC Girder Bridge,bridge,NAITAN PARA RCC GIDER BRIDGE,23.0,B,20.9018849327974,92.2798735897106,,1257
N1,456.957,link,link,link,797.0,,20.89949189354155,92.2824671781886,,1258
N1,457.365,RCC Girder Bridge,bridge,NAITOM PARA RCC GIDER BRIDGE,15.1,B,20.8970988542857,92.2850607666666,,1259
N1,457.558,link,link,link,374.0,,20.896094234285698,92.286506572619,,1260
N1,457.751,RCC Girder Bridge,bridge,NAITANG PARA RCC GIDER BRIDGE,9.0,A,20.8950896142857,92.2879523785714,,1261
N1,457.98199999999997,link,link,link,453.0,,20.89368036416035,92.28946820595235,,1262
N1,458.213,RCC Girder Bridge,bridge,NAITOM PARA RCC GIDER BRIDGE,9.0,B,20.892271114035,92.2909840333333,,1263
N1,458.506,link,link,link,563.0,,20.891214783297798,92.29335105669361,,1264
N1,458.799,RCC Girder Bridge,bridge,Eskahal Bridge,37.3,C,20.8901584525606,92.2957180800539,,1265
N1,459.24,link,link,link,863.0,,20.8873625883056,92.2972169845417,,1266
N1,459.681,Box Culvert,bridge,BUS STAND TEKNAF BOX CULVERT,1.5,A,20.8845667240506,92.2987158890295,,1267
N1,459.7735,link,link,link,184.0,,20.88381858639235,92.2984394233122,,1268
N1,459.866,Box Culvert,bridge,BUS STAND TEKNAF BOX CULVERT,1.5,C,20.8830704487341,92.2981629575949,,1269
N1,459.9895,link,link,link,228.0,,20.88202783585195,92.29797017879744,,1270
N1,460.113,RCC Girder Bridge,bridge,YAKNAT BRIDGE,35.9,C,20.8809852229698,92.2977774,,1271
N1,461.1835,link,link,link,2123.0,,20.8719509614849,92.2979302,,1272
N1,462.254,sourcesink,sourcesink,sourcesink,0.0,,20.8629167,92.298083,,1273
N102,0.0,sourcesink,sourcesink,sourcesink,0.0,,23.4789716,91.1181938,,1274
N102,0.0,intersection,intersection,Start of road from N1 Mainamati,0.0,,23.4789716,91.1181938,N1,1275
N102,0.492,link,link,link,982.0,,23.4827769683183,91.1158056602102,,1276
N102,0.984,Box Culvert,bridge,PORISPUR BOX CULVERT,3.0,A,23.4865823366366,91.1134175204204,,1277
N102,1.5215,link,link,link,1073.0,,23.4901701026933,91.10996222349145,,1278
N102,2.059,Box Culvert,bridge,Brorechon,1.5,A,23.49375786875,91.1065069265625,,1279
N102,2.2110000000000003,link,link,link,302.0,,23.49503694400955,91.10621365879621,,1280
N102,2.363,Box Culvert,bridge,SHABAR BAZAR,1.6,A,23.4963160192691,91.1059203910299,,1281
N102,2.4370000000000003,link,link,link,146.0,,23.496965543828097,91.10576152486975,,1282
N102,2.511,Box Culvert,bridge,ZUMUR BOX CULVERT,1.4,A,23.4976150683871,91.1056026587096,,1283
N102,3.38,link,link,link,1736.0,,23.504375211205,91.10189185119384,,1284
N102,4.249,Slab Culvert,bridge,DEAB POR SLAB CULVERT,2.5,B,23.5111353540229,91.0981810436781,,1285
N102,5.6425,link,link,link,2784.0,,23.52162956001145,91.09087952683905,,1286
N102,7.036,Box Culvert,bridge,RAMPUR,3.75,C,23.532123766,91.08357801,,1287
N102,7.7555,link,link,link,1428.0,,23.53714193738595,91.0791194922807,,1288
N102,8.475,RCC Girder Bridge,bridge,BARUARA BRIDGE.,17.8,A,23.5421601087719,91.0746609745614,,1289
N102,9.08,link,link,link,1200.0,,23.5460132562433,91.0705261757651,,1290
N102,9.685,Box Culvert,bridge,KONSENOGOR BOX CUL,3.0,A,23.5498664037147,91.0663913769688,,1291
N102,10.1075,link,link,link,843.0,,23.5527244063517,91.06398469016975,,1292
N102,10.53,Slab Culvert,bridge,CONSUNAGAR SLAB,0.9,A,23.5555824089887,91.0615780033707,,1293
N102,11.203,link,link,link,1344.0,,23.55800076129435,91.05854835568535,,1294
N102,11.876,Box Culvert,bridge,HATAMARA BOX CULVERT.,3.2,A,23.5604191136,91.055518708,,1295
N102,11.921,link,link,link,87.0,,23.558187892283847,91.05533866260214,,1296
N102,11.966,Slab Culvert,bridge,HATIMARA (2SLAB CULVERT,3.0,C,23.5559566709677,91.0551586172043,,1297
N102,12.463000000000001,link,link,link,990.0,,23.5649648820848,91.05703140352824,,1298
N102,12.96,Box Culvert,bridge,KAKORTOLA CULVERT,6.0,B,23.5739730932019,91.0589041898522,,1299
N102,14.034500000000001,link,link,link,2143.0,,23.57801242691345,91.0471907302386,,1300
N102,15.109,Box Culvert,bridge,BUGRABUS BOX CULVERT,5.7,A,23.582051760625,91.035477270625,,1301
N102,16.2135,link,link,link,2205.0,,23.584964923148497,91.02601451160496,,1302
N102,17.318,Box Culvert,bridge,BHIRALLA BOX CULVERT,3.0,A,23.587878085672,91.0165517525849,,1303
N102,17.764499999999998,link,link,link,888.0,,23.589408765727548,91.01237896424425,,1304
N102,18.211,Box Culvert,bridge,BARRA BOX CULVERT,6.2,C,23.5909394457831,91.0082061759036,,1305
N102,18.6665,link,link,link,905.0,,23.59252234167605,91.00422750563135,,1306
N102,19.122,Box Culvert,bridge,BARRA (3BOX CULVERT,6.0,A,23.594105237569,91.0002488353591,,1307
N102,19.3005,link,link,link,353.0,,23.595121460985048,90.99893252032575,,1308
N102,19.479,Box Culvert,bridge,BARRA 2 BOX CUL,2.5,A,23.5961376844011,90.9976162052924,,1309
N102,20.308,link,link,link,1654.0,,23.60179930139595,90.99311150925536,,1310
N102,21.137,Box Culvert,bridge,BARHA BOX CULVERT,4.6,B,23.6074609183908,90.9886068132183,,1311
N102,21.3075,link,link,link,338.0,,23.60853272236675,90.98742291504905,,1312
N102,21.478,Arch Masonry,bridge,Boro Alompur Arch Masonary,1.3,A,23.6096045263427,90.9862390168798,,1313
N102,21.4985,link,link,link,39.0,,23.6097224930946,90.98608027033245,,1314
N102,21.519,Box Culvert,bridge,DABIDDAR CULVERT,2.8,A,23.6098404598465,90.9859215237851,,1315
N102,22.094,link,link,link,1144.0,,23.61291690649225,90.98173436196225,,1316
N102,22.669,Box Culvert,bridge,SAIRCHOR BOX CULVERT,9.6,A,23.615993353138,90.9775472001394,,1317
N102,23.116500000000002,link,link,link,874.0,,23.61942492535735,90.97538185669325,,1318
N102,23.564,RCC Girder Bridge,bridge,Bingla Bari Bridge,33.4,A,23.6228564975767,90.9732165132471,,1319
N102,24.186,link,link,link,1170.0,,23.628154245618447,90.97200646182691,,1320
N102,24.808,RCC Girder Bridge,bridge,Companigong RCC Girder Bridge,113.8,A,23.6334519936602,90.9707964104067,,1321
N102,25.299500000000002,link,link,link,921.0,,23.637795448790847,90.97092318796476,,1322
N102,25.791,Box Culvert,bridge,Nagorpar Box Culvert,9.4,A,23.6421389039215,90.9710499655228,,1323
N102,26.2025,link,link,link,814.0,,23.64579383592575,90.97117221366514,,1324
N102,26.614,Box Culvert,bridge,KATAKHALI BOX CULVERT,9.3,A,23.64944876793,90.9712944618075,,1325
N102,27.2405,link,link,link,1245.0,,23.653279815921998,90.9752908150666,,1326
N102,27.867,Box Culvert,bridge,BAKON NAGAR BOX CULVERT,6.1,B,23.657110863914,90.9792871683257,,1327
N102,27.9865,link,link,link,210.0,,23.657686727545197,90.98026088916285,,1328
N102,28.106,RCC Girder Bridge,bridge,GAFUR NAGOR RCC GIDER BRIDGE,51.2,C,23.6582625911764,90.98123461,,1329
N102,28.35,link,link,link,456.0,,23.65944953820565,90.9832297117114,,1330
N102,28.594,Box Culvert,bridge,DHARIA BOX CULVERT,12.3,A,23.6606364852349,90.9852248134228,,1331
N102,28.947000000000003,link,link,link,697.0,,23.662382855408097,90.98807412531605,,1332
N102,29.3,Box Culvert,bridge,BAHARNAGOR BOX CULVERT,6.0,A,23.6641292255813,90.9909234372093,,1333
N102,29.4045,link,link,link,180.0,,23.66461568924805,90.99170812219205,,1334
N102,29.509,RCC Girder Bridge,bridge,MANJUR BRIDGE,52.0,C,23.6651021529148,90.9924928071748,,1335
N102,29.675,link,link,link,300.0,,23.66590684255905,90.99374436799414,,1336
N102,29.841,Box Culvert,bridge,C. M. B BAZAR BOX CUVERT,12.6,A,23.6667115322033,90.9949959288135,,1337
N102,30.201500000000003,link,link,link,702.0,,23.6686851840442,90.99805380675124,,1338
N102,30.562,RCC Girder Bridge,bridge,Yousufpur Bridge.,24.5,C,23.6706588358851,91.001111684689,,1339
N102,30.822000000000003,link,link,link,506.0,,23.67196837068225,91.0031937731664,,1340
N102,31.082,Box Culvert,bridge,YOUSUFPUR (2 BOX CULVERT,4.5,B,23.6732779054794,91.0052758616438,,1341
N102,31.176000000000002,link,link,link,183.0,,23.6737547283807,91.00602645774495,,1342
N102,31.27,Box Culvert,bridge,USUP POR-2 BOX CULVERT,6.0,B,23.674231551282,91.0067770538461,,1343
N102,31.582,link,link,link,615.0,,23.675830305481,91.00926044748304,,1344
N102,31.894,Box Culvert,bridge,USUP - PUR BOX CULVERT,12.6,C,23.67742905968,91.01174384112,,1345
N102,32.2745,link,link,link,750.0,,23.6794319741179,91.01477826340741,,1346
N102,32.655,Box Culvert,bridge,SAMOLSHAL CHOR BOX CULVERT,9.5,C,23.6814348885558,91.0178126856948,,1347
N102,32.8465,link,link,link,374.0,,23.6824857651112,91.0193504678474,,1348
N102,33.038,Box Culvert,bridge,NAYAPARA BOX CULVERT,9.2,C,23.6835366416666,91.02088825,,1349
N102,33.3425,link,link,link,600.0,,23.684022354723098,91.0232841449499,,1350
N102,33.647,Box Culvert,bridge,SHALGANG BOX CULVERT,9.4,A,23.6845080677796,91.0256800398998,,1351
N102,33.806,link,link,link,312.0,,23.68649096953495,91.0268733428531,,1352
N102,33.965,Box Culvert,bridge,BORAIPARA BOX CULVERT,3.0,C,23.6884738712903,91.0280666458064,,1353
N102,34.24,link,link,link,544.0,,23.690006471166697,91.03013411121256,,1354
N102,34.515,Box Culvert,bridge,BROSALGAR CULVERT,9.5,A,23.6915390710431,91.0322015766187,,1355
N102,34.828,link,link,link,604.0,,23.6933068791997,91.03475021474611,,1356
N102,35.141,RCC Girder Bridge,bridge,SONG CHAIL RCC GIDER BRIDGE,35.5,C,23.6950746873563,91.0372988528735,,1357
N102,35.541,link,link,link,778.0,,23.69707803927285,91.04011195022525,,1358
N102,35.941,Box Culvert,bridge,SHANKAIL BOX CULVERT,9.3,B,23.6990813911894,91.042925047577,,1359
N102,36.074,link,link,link,258.0,,23.6999857871201,91.04414709666986,,1360
N102,36.207,Box Culvert,bridge,HAJIBARI BOX CULVERT,6.5,A,23.7008901830508,91.0453691457627,,1361
N102,36.455,link,link,link,487.0,,23.7022525105438,91.0472673593844,,1362
N102,36.703,Box Culvert,bridge,MOULSBI BARI CULVERT,12.2,A,23.7036148380368,91.0491655730061,,1363
N102,36.790000000000006,link,link,link,162.0,,23.7041085549465,91.04980781973654,,1364
N102,36.877,Box Culvert,bridge,BRAMMON PARA BOX CULVERT,12.2,A,23.7046022718562,91.050450066467,,1365
N102,37.1375,link,link,link,509.0,,23.70615186870715,91.0524652710007,,1366
N102,37.398,Box Culvert,bridge,MUDUPPUR BOX CULVERT,12.6,C,23.7077014655581,91.0544804755344,,1367
N102,37.5675,link,link,link,330.0,,23.70872308813615,91.0557187726356,,1368
N102,37.737,Slab Culvert,bridge,MUDOBPUR CULVERT,4.8,A,23.7097447107142,91.0569570697368,,1369
N102,37.846000000000004,link,link,link,213.0,,23.7104333571428,91.0577652473684,,1370
N102,37.955,Box Culvert,bridge,MIRPUR CULVERT,4.65,A,23.7111220035714,91.058573425,,1371
N102,38.2225,link,link,link,526.0,,23.7127658852719,91.06062308497705,,1372
N102,38.49,Box Culvert,bridge,MURPUR BOX,12.5,A,23.7144097669724,91.0626727449541,,1373
N102,38.721000000000004,link,link,link,453.0,,23.71575199739275,91.064298276511,,1374
N102,38.952,Box Culvert,bridge,TALIPARA BOX CULVERT,6.2,A,23.7170942278131,91.0659238080679,,1375
N102,39.320499999999996,link,link,link,725.0,,23.719267158643348,91.0686264079813,,1376
N102,39.689,RCC Girder Bridge,bridge,MOKIMPUR RCC GRIDER BRIDGE,17.2,B,23.7214400894736,91.0713290078947,,1377
N102,39.989999999999995,link,link,link,567.0,,23.7230788498388,91.0736444616004,,1378
N102,40.291,RCC Girder Bridge,bridge,KALAMONLA BRIDGE,52.4,B,23.724717610204,91.0759599153061,,1379
N102,40.775499999999994,link,link,link,937.0,,23.72830929349205,91.07832724464996,,1380
N102,41.26,Box Culvert,bridge,KALAMURIA BOX CULVERT,12.3,B,23.7319009767801,91.0806945739938,,1381
N102,42.483999999999995,link,link,link,2436.0,,23.7412891380394,91.0867437816673,,1382
N102,43.708,Box Culvert,bridge,CHOW MONI BOX CULVERT,12.2,A,23.7506772992987,91.0927929893408,,1383
N102,44.031499999999994,link,link,link,622.0,,23.752676976514998,91.0950348245211,,1384
N102,44.355,RCC Girder Bridge,bridge,Kuchi chuani er Bridge,37.0,A,23.7546766537313,91.0972766597014,,1385
N102,44.5095,link,link,link,281.0,,23.755557502337297,91.0983212353538,,1386
N102,44.664,Box Culvert,bridge,MIRPUKUR CULVERT,18.6,B,23.7564383509433,91.0993658110062,,1387
N102,44.969,link,link,link,598.0,,23.7583515418779,91.1015974242531,,1388
N102,45.274,Box Culvert,bridge,GOLA SHAR BOX CULVERT,6.0,A,23.7602647328125,91.1038290375,,1389
N102,45.984,link,link,link,1410.0,,23.7646529223246,91.1088553598384,,1390
N102,46.694,RCC Bridge,bridge,KHARERA BRIDGE,14.5,A,23.7690411118367,91.1138816821768,,1391
N102,47.103,link,link,link,805.0,,23.771583067945798,91.11678967974814,,1392
N102,47.512,Box Culvert,bridge,DAROGABARI BOX CULVERT,12.0,C,23.7741250240549,91.1196976773195,,1393
N102,48.0625,link,link,link,1089.0,,23.7774967786941,91.1237044115764,,1394
N102,48.613,Box Culvert,bridge,MONKASAR BOX CULVERT,12.6,B,23.7808685333333,91.1277111458333,,1395
N102,48.8905,link,link,link,541.0,,23.7823498663725,91.1299223893872,,1396
N102,49.168,Box Culvert,bridge,MONKASHA RCC GRIDER BRIDGE,16.06,B,23.7838311994117,91.1321336329411,,1397
N102,49.828,link,link,link,1306.0,,23.78723308614985,91.137387745056,,1398
N102,50.488,Box Culvert,bridge,SOYDABAD BOX CULVERT,12.2,A,23.790634972888,91.1426418571709,,1399
N102,50.675,link,link,link,359.0,,23.7916006880569,91.14412183987575,,1400
N102,50.862,RCC Girder Bridge,bridge,CHAITABUS - RCC GIRDER BRIDGE,17.3,C,23.7925664032258,91.1456018225806,,1401
N102,51.328,link,link,link,914.0,,23.7959642982131,91.14761758473695,,1402
N102,51.794,Box Culvert,bridge,TNLLAK BOX CULVERT,19.0,B,23.7993621932004,91.1496333468933,,1403
N102,52.134,link,link,link,646.0,,23.80228270752295,91.1503221604523,,1404
N102,52.474,RCC Girder Bridge,bridge,Bizna Bridge,49.75,B,23.8052032218455,91.1510109740113,,1405
N102,52.8955,link,link,link,800.0,,23.8090272499471,91.15180130895685,,1406
N102,53.317,Box Culvert,bridge,CHATURA CULVERT,36.8,B,23.8128512780487,91.1525916439024,,1407
N102,54.19,link,link,link,1723.0,,23.820581579446852,91.153753116646,,1408
N102,55.063,RCC Bridge,bridge,TANTO CULVERT,8.7,B,23.828311880845,91.1549145893896,,1409
N102,55.204499999999996,link,link,link,276.0,,23.8295370810362,91.15509483729406,,1410
N102,55.346,Box Culvert,bridge,MATIA PARA BOX CULVERT,4.6,A,23.8307622812274,91.1552750851985,,1411
N102,56.056,link,link,link,1335.0,,23.83703774515915,91.15612716078104,,1412
N102,56.766,PC Girder Bridge,bridge,DARKHAR BRIDGE,166.3,B,23.8433132090909,91.1569792363636,,1413
N102,57.7235,link,link,link,1815.0,,23.851227258706302,91.15669284065055,,1414
N102,58.681,PC Girder Bridge,bridge,Ujaneswar Bridge,34.2,B,23.8591413083217,91.1564064449375,,1415
N102,58.8995,link,link,link,418.0,,23.8604859671238,91.1550513076539,,1416
N102,59.118,Box Culvert,bridge,AWARON CULVERT,3.0,B,23.8618306259259,91.1536961703703,,1417
N102,59.3865,link,link,link,528.0,,23.863359328727853,91.15176419479334,,1418
N102,59.655,RCC Bridge,bridge,AHARAVDHO RCC GRIDGE,14.0,C,23.8648880315298,91.1498322192164,,1419
N102,60.248000000000005,link,link,link,1165.0,,23.8699411003603,91.1453681947223,,1420
N102,60.841,RCC Girder Bridge,bridge,MODINAGOR RCC GIDER BRIDGE,27.3,B,23.8749941691908,91.1409041702282,,1421
N102,61.609,link,link,link,1520.0,,23.8801715493883,91.13787507061704,,1422
N102,62.377,Box Culvert,bridge,SULTANPUR BOX CULVERT,5.5,A,23.8853489295858,91.1348459710059,,1423
N102,62.708,link,link,link,656.0,,23.8874418515576,91.13351012226765,,1424
N102,63.039,Box Culvert,bridge,SULTANPUR BOX CULVERT,5.6,A,23.8895347735294,91.1321742735294,,1425
N102,63.175,link,link,link,259.0,,23.891233192577,91.1316027878151,,1426
